hostname,n_planets,avg_pl_rade,avg_pl_bmasse,avg_orbper,sy_dist,st_teff
TOI-3629,1,8.29464572,82.63538582,3.936551,130.091,3870.0
Kepler-1731,1,2.93295657,8.92,21.76129913,169.948,4859.0
Kepler-1072,1,1.58,3.12,1.569066502,982.716,6199.0
Kepler-1279,1,1.75,3.71,23.4774101,1494.22,6221.0
HD 86950,1,13.0,1144.188,1270.0,209.839,4805.0
HD 2638,1,14.3,133.4886,3.4442,54.9621,5186.0
Kepler-1753,1,2.22678077,5.59,16.00460052,707.688,5180.0
HD 79181,1,14.1,203.41018048,273.1,103.335,4862.0
Kepler-676,1,3.04,9.48,11.59822172,295.196,3701.0
AB Aur,1,12.5,2860.455663,,162.127,9770.0
K2-162,1,1.44,2.67,9.45889,124.433,4842.0
HAT-P-57,1,19.50366,448.1403,2.4653,279.86,6330.0
Kepler-907,1,1.2,1.87,15.86621821,352.0,6106.0
Kepler-1957,1,0.94374867,0.79,2.186619997,460.899,4904.0
K2-46,1,2.05,4.86,19.1541,449.237,6256.0
Kepler-585,1,2.83,8.4,2.752359753,585.187,5593.0
Kepler-1100,1,1.75,3.71,6.42200058,693.618,6247.0
Kepler-1029,1,1.26,2.13,4.417696479,366.656,5030.0
Kepler-863,1,2.9,8.75,15.59461874,1499.66,5678.0
Kepler-1902,1,1.17563613,1.74,3.822220087,344.337,3729.0
Kepler-538,1,2.215,12.9,81.73778,155.956,5534.0
TOI-2406,1,2.86,15.6,3.0766891,55.419,3100.0
Kepler-1786,1,3.16305828,10.1,78.5460968,863.909,5808.0
TOI-1693,1,1.41,2.57,1.7666957,30.7947,3499.0
Kepler-1334,1,2.29,5.86,15.64591713,1223.04,5614.0
HD 233604,1,12.7,2089.644,192.0,847.058,4791.0
CoRoT-9,1,11.948794,266.9772,95.272656,412.98,5625.0
gam Psc,1,13.6,425.89006538,555.1,41.3107,4742.0
K2-79,1,4.09,9.2,10.9947,256.011,5897.0
BD+48 740,1,13.5,540.311,733.0,666.589,4534.0
HD 147379,1,4.94,21.6,86.58,10.7643,4090.0
TOI-2876,1,9.6397234,54.03082919,6.2996431,225.744,5271.0
K2-373,1,2.061,4.9,11.02066,229.567,6138.0
TOI-4155,1,3.21,10.4,3.320729,240.737,5724.0
Kepler-1452,1,2.7,7.75,42.913751,996.32,6101.0
TOI-5261,1,11.60129502,3651.84839643,4.1509768,377.054,5790.0
HD 192263,1,14.2,177.9848,24.3556,19.6359,4976.0
K2-42,1,2.15,5.27,6.68796,396.913,4613.0
Kepler-564,1,4.63,19.4,3.750832285,863.037,5626.0
Kepler-1357,1,1.28,2.18,3.0091324,1015.69,5597.0
K2-336,1,1.22,1.98,21.194733,239.289,5424.0
MOA-2011-BLG-291L,1,4.43,18.0,,4400.0,
Kepler-1308,1,0.52,0.0933,2.104338119,112.705,3468.0
Kepler-831,1,1.27,2.15,5.62153941,593.54,5732.0
Kepler-904,1,1.77,3.78,3.021668632,978.125,6160.0
TOI-283,1,2.34,6.54,17.61745,82.7013,5213.0
TOI-150,1,14.067295,797.7533,5.857487,336.267,6255.0
Qatar-2,1,14.056,792.635,1.33711647,181.374,4645.0
TOI-1753,1,2.47852533,16.6,5.3846104,226.671,5621.0
TOI-444,1,2.77,8.1,17.9636,57.3973,5225.0
CoRoT-8,1,6.39,69.92,6.21229,322.037,5080.0
HD 89307,1,13.4,642.01338214,2166.0,32.0104,5955.0
Kepler-746,1,1.11,1.41,3.48159251,450.0,5418.0
OGLE-2017-BLG-0448L,1,4.08,15.6,,7530.0,
K2-417,1,3.31,699.2224954,6.535,94.0424,3861.0
KIC 3526061,1,12.1,5768.58558705,3552.0,401.229,4829.0
Kepler-1804,1,1.59615726,3.18,12.28849983,434.456,5109.0
K2-273,1,3.05,9.53,11.7195663,308.105,5161.0
HD 219077,1,12.5,3057.50927534,5478.68861,29.1864,5362.0
TOI-1776,1,1.21612741,1.4,2.799868,44.647,5785.0
Kepler-593,1,2.87,8.6,21.21708973,973.76,5967.0
Kepler-719,1,8.52,54.5,5.007317779,2497.51,5777.0
Kepler-1337,1,2.41,6.39,24.4002549,601.629,4523.0
Kepler-1037,1,1.28,2.18,1.063788673,446.914,5105.0
HD 168009,1,3.05,9.53485221,15.1479,23.3032,5778.33
KMT-2019-BLG-0298L,1,13.4,575.26941667,,6710.0,
TOI-1801,1,2.079,5.738,10.64387,30.6796,3863.0
TOI-1431,1,16.70138124,991.62462984,2.650237,148.925,7690.0
Kepler-1222,1,0.79,0.418,1.916944254,415.218,5239.0
WASP-61,1,15.80469,851.7844,3.8559,488.66,6250.0
Lupus-TR-3,1,9.976,257.431,3.91405,773.409,5000.0
KMT-2023-BLG-0735L,1,6.97,38.77506565,,6390.0,
CoRoT-31,1,16.36514,266.9772,4.62941,2005.76,5700.0
Kepler-1760,1,2.28995546,5.86,38.3260994,,5229.0
KOI-7368,1,2.22,5.56,6.8430344,264.995,5241.0
WASP-181,1,13.271456,95.03117,4.5195064,437.495,5839.0
NGTS-9,1,11.99363,921.707,4.43527,609.128,6330.0
Kepler-1361,1,0.86,0.566,3.57554956,389.143,5131.0
TAP 26,1,13.5,527.5978,10.79,121.402,4620.0
Kepler-1355,1,1.46,2.73,1.289588112,911.269,5352.0
HD 142022 A,1,12.9,1433.40611557,1928.0,34.2802,5421.0
Kepler-1225,1,1.82,3.97,7.01075434,1347.52,6140.0
Kepler-552,1,3.95,14.8,5.263415765,843.689,5863.0
KPS-1,1,11.54527,346.4347,1.706291,262.706,5165.0
HD 96167,1,14.0,227.88411,498.04,85.3006,5733.0
K2-105,1,3.4,15.4,8.26726,197.989,5373.0
HIP 86221,1,14.0,225.65816897,2.224,29.4898,
K2-151,1,1.49,2.83,3.835476,69.4798,3695.0
MOA-2022-BLG-249L,1,2.04,4.83,,2000.0,
HIP 66074,1,12.9,1589.142035,310.9,35.4438,4300.0
K2-358,1,2.68,7.65,11.2510285,480.307,5650.0
HATS-4,1,11.433,420.471,2.516729,416.459,5403.0
HD 8535,1,14.0,216.1244,1313.0,55.4401,6136.0
TOI-5688 A,1,10.3,124.0,2.94815527,226.318,3713.0
Kepler-75,1,11.77,3209.9,8.8849116,835.356,5200.0
Kepler-893,1,3.03,9.43,6.33855761,1285.59,5820.0
GJ 4276,1,4.22,16.57,13.352,21.3362,3387.0
WASP-63,1,15.80469,117.5971,4.37808,290.684,5550.0
WASP-189,1,18.14733975,632.47852993,2.724033,99.731,8000.0
Kepler-1763,1,1.14651332,1.59,1.480280042,756.486,5897.0
KMT-2016-BLG-2364L,1,13.0,1250.0,,6440.0,
Kepler-1523,1,1.58,3.12,0.93875077,865.596,5708.0
Kepler-772,1,1.82,3.97,12.99207337,1130.21,5714.0
CoRoT-25,1,12.11,85.81,4.86069,1103.48,6040.0
SWEEPS-11,1,12.666,3082.82,1.796,8500.0,
CoRoT-26,1,14.12,165.26,4.20474,1045.18,5590.0
HD 55696,1,12.9,1357.12729789,1827.0,77.9693,6012.0
Kepler-1624,1,5.7,27.6,3.290304518,258.979,3636.0
Kepler-1889,1,2.94360686,8.98,37.30369949,1395.13,5646.0
WASP-78,1,21.63337,352.7913,2.17518,754.258,6100.0
TrES-1,1,12.66617,266.9772,3.03007,159.658,5230.0
Kepler-1585,1,1.79,3.86,3.5827463,944.465,5538.0
TOI-954,1,9.550068,55.30242,3.6849729,238.768,5710.0
HAT-P-58,1,14.93036229,118.2321674,4.0138379,515.59,6078.0
K2-131,1,1.69,7.9,0.3693038,152.509,5120.0
Kepler-998,1,2.32,5.99,5.65377733,986.364,6058.0
Kepler-476,1,3.08,9.69,14.00640607,813.535,5837.0
Kepler-1031,1,0.87,0.59,1.22621732,682.882,6011.0
Kepler-815,1,4.11,15.8,8.57503552,1259.28,5028.0
4 UMa,1,12.6,2511.48007211,270.27,73.4603,4415.0
Kepler-1045,1,2.69,7.7,26.41045478,942.485,5301.0
Kepler-577,1,2.55,7.04,25.69578251,524.247,4984.0
Kepler-1525,1,0.91,0.693,2.416601183,382.989,5748.0
TOI-1444,1,1.41792246,3.58,0.4702743,125.463,5460.0
OGLE-2013-BLG-1721L,1,14.1,200.0,,6300.0,
HD 5891,1,12.6,2425.0429,177.11,283.502,4673.0
HD 48265,1,13.5,484.69075,778.51,90.5446,5733.0
HIP 107772,1,3.64,12.9,55.199,23.6434,4006.0
KMT-2021-BLG-2010L,1,13.8,340.07639549,,7090.0,
TOI-2803 A,1,18.11371281,309.88269682,1.96229325,494.818,6280.0
WASP-93,1,17.900773,467.2101,2.7325321,370.284,6700.0
K2-365,1,2.906,8.78,23.448172,187.222,5561.0
Kepler-1739,1,2.43056832,6.48,7.343709946,783.666,5757.0
HD 180053,1,13.3,697.31902,213.72,137.043,5131.0
TOI-1201,1,2.415,6.28,2.4919863,37.8871,3476.0
HAT-P-46,1,14.392,156.684,4.463129,290.736,6120.0
Kepler-956,1,3.0,9.27,5.248672631,544.939,6040.0
TOI-4308,1,2.4189,6.43,9.151201,108.932,5243.0
Kepler-821,1,1.31,2.27,1.92279873,614.571,5191.0
K2-30,1,11.646151,184.02357,4.098503,333.042,5425.0
Kepler-1616,1,1.02,1.04,6.76284377,1137.81,6266.0
Kepler-1482,1,1.01,1.01,12.25383217,567.556,5381.0
Kepler-658,1,1.63,3.29,1.287076762,388.384,4103.0
TOI-1174,1,2.562,32.0,8.953487683,94.6375,5030.0
Kepler-1943,1,1.54869189,3.02,4.850180149,1004.55,6032.0
Kepler-1604,1,1.41,2.57,0.683684256,541.189,4976.0
K2-334,1,5.65,27.2,5.113981,371.823,6502.0
Kepler-702,1,9.17,61.8,10.526294063,992.071,5419.0
K2-100,1,3.88,21.8,1.6739035,188.959,5945.0
HATS-71,1,11.478016,117.5971,3.7955202,140.225,3405.0
HD 12648,1,13.4,622.9468,133.60001,182.192,4835.0
HD 12484,1,13.2,947.1334,58.83,48.3367,5920.0
Kepler-1566,1,0.79,0.418,0.539915238,466.586,5254.0
TOI-1243,1,2.33,7.7,4.6594779,43.1865,3515.0
K2-48,1,2.24,5.65,20.5065,313.764,4899.0
K2-160,1,3.17824034,10.2,3.705871,315.363,5649.0
HD 102117,1,8.47,54.0311,20.8133,39.5792,5655.0
TOI-1467,1,1.92,9.0,5.97114713,37.4418,3834.0
HATS-18,1,14.896761,629.144485,0.83784,624.368,5600.0
HD 105779,1,14.1,203.41018048,2412.0,55.2411,5792.0
TOI-3785,1,5.14,14.95,4.6747373,79.7634,3576.0
Kepler-1042,1,2.19,5.43,10.13202575,659.0,4815.0
BD+42 2315,1,14.2,174.80562385,123.05,610.715,4500.0
Kepler-441,1,1.64,3.33,207.2482,268.003,4340.0
OGLE-2012-BLG-0563L,1,13.6,120.0,,1300.0,
CoRoT-28,1,10.704595,153.82972,5.20851,766.183,5150.0
TOI-1295,1,15.69257298,451.31633794,3.1968838,388.227,6280.0
HAT-P-29,1,13.11453,279.6904,5.72319,313.576,6087.0
K2-238,1,14.5717,273.3338,3.20466,537.963,5630.0
24 Boo,1,13.9,280.64248338,30.33,95.9863,4816.0
TOI-251,1,2.74,317.83,4.93777,99.523,5875.0
Kepler-1821,1,2.59248115,7.24,16.45809937,799.699,5475.0
TOI-3693,1,12.59889431,324.18497514,9.088516,176.436,5321.0
Kepler-545,1,2.69,7.7,13.24934059,818.001,5882.0
TOI-1824,1,2.7438269,16.0,22.808533,59.4314,5165.0
Kepler-1809,1,1.513,2.9,3.7572999,409.602,4901.0
Kepler-1892,1,1.83707938,4.03,6.331230164,851.595,5383.0
Kepler-1179,1,1.32,2.3,2.685057492,415.205,5212.0
HD 117618,1,8.59,55.30242,25.8,37.7781,5990.0
Kepler-579,1,2.0,4.66,9.66857723,530.765,5636.0
TOI-1439,1,4.2427861,38.5,27.644,230.306,5841.0
Kepler-1353,1,1.8,3.89,24.7543966,593.384,4776.0
WASP-153,1,17.37395,123.9537,3.332609,610.176,5914.0
Kepler-1644,1,1.88,4.19,21.0907758,629.27,5499.0
WASP-161,1,12.811887,791.3967,5.4060425,343.08,6400.0
Kepler-527,1,2.84,8.45,13.28535633,750.04,6388.0
Kepler-789,1,2.12,5.14,8.63847725,1480.16,5870.0
HD 102956,1,13.8,305.1168,6.4947,121.89,4985.0
Kepler-1221,1,1.88,4.19,12.00096042,913.65,5194.0
Kepler-629,1,1.38,2.48,7.2385854,372.05,5444.0
Kepler-1281,1,1.64,3.33,3.11602791,1090.0,5353.0
K2-64,1,2.07,4.94,6.53044,499.891,5312.0
HD 185269,1,13.8,321.0083,6.83776,51.9917,5923.0
Kepler-1988,1,1.53,2.96,11.49500229,513.426,6033.0
HD 203030,1,14.4595851,3496.112477,,39.2503,5603.0
Kepler-1949,1,2.21964541,5.56,2.208280087,2617.35,6028.0
WASP-17,1,20.96083,247.9074,3.73543,405.908,6550.0
WASP-11,1,12.44199,251.0857,3.72247,124.73,4800.0
K2-329,1,8.675766,82.6358,12.4551225,233.237,5282.0
USco1621 A,1,12.2,5085.28,,137.901,3460.0
TOI-2081,1,2.04,4.82,10.50534,62.3446,3800.0
KMT-2017-BLG-2509L,1,13.4,664.26137063,,7040.0,
Kepler-477,1,2.07,4.94,11.11990653,367.0,5240.0
K2-194,1,3.64229858,12.9,39.721386,629.51,5979.0
Kepler-1427,1,1.1,1.37,0.968972376,1220.0,5793.0
Kepler-1557,1,1.53,2.96,3.74032496,1380.16,6099.0
Kepler-622,1,2.13,5.18,14.28226676,284.761,4201.0
TOI-6692,1,11.67975789,197.05361234,131.125,312.903,5890.0
EPIC 248847494,1,12.44199,4131.79,3650.0,551.886,4898.0
b Cen A,1,12.4,3464.3296363,1790000.0,98.0935,
KMT-2023-BLG-1743L,1,12.1,6356.56814,,7130.0,
CoRoT-3,1,11.32,6883.91,4.2568,768.771,6740.0
HD 33564,1,12.5,2892.1,388.0,20.9531,6250.0
Kepler-718,1,16.56,,2.052349905,1302.33,6191.0
WASP-171,1,10.98482,344.52772,3.8186244,757.84,5965.0
Qatar-3,1,12.285064,1369.8473,2.5079204,735.601,6007.0
Kepler-977,1,2.62,7.37,26.85328322,568.751,5315.0
WASP-159,1,15.46842,174.8065,3.840401,715.383,6120.0
Kepler-471,1,14.96,,5.014234575,1249.41,6733.0
Kepler-1860,1,1.13863767,1.55,12.73719978,438.703,5420.0
KMT-2023-BLG-0548L,1,13.1,1086.97315194,,6830.0,
Kepler-771,1,1.82,3.97,8.73485836,1393.85,5906.0
Kepler-1159,1,2.37,6.21,22.70816791,1213.71,6217.0
Kepler-1364,1,2.15,5.27,13.32196237,1056.9,6805.0
TOI-4994,1,8.54124329,88.99195396,21.491984,329.304,5640.0
K2-280,1,7.5,37.1,19.89526,391.537,5500.0
Kepler-1884,1,1.81406781,3.95,8.988320351,1443.09,5984.0
K2-216,1,1.75,8.0,2.1748,115.461,4503.0
HD 86081,1,13.6,470.3884,2.1378431,103.936,5939.0
Gaia-4,1,12.4,3750.3752026,571.3,73.4829,4034.0
Kepler-677,1,5.38,25.0,6.57531678,1954.08,5723.0
HD 108202,1,13.1,953.485221,2990.0,38.6846,4556.03
WASP-80,1,11.197791,170.99254,3.06785234,49.7876,4143.0
WASP-103,1,17.127,473.547,0.925542,375.647,6110.0
Kepler-1605,1,1.08,1.28,85.7565495,546.23,5280.0
Kepler-1844,1,3.03648191,9.46,3.924510002,1804.36,5776.0
Kepler-512,1,2.69,7.7,34.43587975,467.375,5997.0
HAT-P-59,1,12.58768533,489.45574678,4.1419771,265.471,5678.0
Kepler-1002,1,1.71,3.57,4.336429331,408.303,6144.0
HD 13931,1,13.2,889.9195396,4218.0,47.3963,5867.0
TOI-333,1,4.26,20.1,3.7852503,352.269,6241.0
HIP 75092,1,13.5,568.91284853,926.4,81.6696,4891.0
HD 62549,1,12.6,2707.58019923,14306.88519,49.3305,5930.46
Kepler-930,1,2.13,5.18,71.4517775,848.396,6335.0
Kepler-663,1,2.6,7.27,4.99678284,1063.09,5264.0
Kepler-1208,1,2.32,5.99,11.08507637,825.176,5001.0
Kepler-842,1,1.6,3.19,1.21956827,532.726,4848.0
HATS-31,1,18.38276,279.6904,3.37796,773.974,6050.0
KMT-2019-BLG-1367L,1,1.85,4.08,,4670.0,
Kepler-1795,1,1.66301611,3.4,13.36019993,,4500.0
TOI-2048,1,2.61,7.32,13.79019,116.567,5185.0
TYC 3667-1280-1,1,12.8,1716.282,26.468,477.516,5130.0
Kepler-556,1,2.24,5.65,11.72292176,674.598,5740.0
Kepler-1603,1,1.29,2.21,2.27163926,2712.58,6241.0
Kepler-803,1,3.79,13.8,50.28638192,639.771,5919.0
Kepler-1976,1,12.21,,4.959319244,1314.51,5712.0
K2-156,1,1.1,1.37,0.813143,150.21,4460.0
TOI-1859,1,9.75181321,68.6,63.48347,224.385,6341.0
KMT-2016-BLG-1105L,1,1.33,2.32,,5080.0,
K2-15,1,2.48,6.71,11.8104,493.992,5131.0
Kepler-1443,1,0.97,0.871,2.41811321,593.646,6289.0
Kepler-1194,1,1.51,2.89,16.22371307,757.382,5590.0
HD 87646,1,12.4,3941.092,13.481,73.58352,5770.0
Kepler-1989,1,4.62,19.3,10.161023528,1252.13,6032.0
TOI-6223,1,5.07,22.6,3.855219,133.122,3895.0
HD 20329,1,1.72,7.42,0.926118,63.6796,5596.0
HD 100777,1,13.7,390.92894061,383.0,49.5336,5533.0
nu Oct A,1,13.3,696.04421133,402.4,21.1999,4910.0
HD 2952,1,13.9,284.77425267,312.08,110.103,4853.0
Kepler-917,1,1.91,4.31,2.970414375,3460.51,5418.0
HAT-P-53,1,14.773462,471.65972,1.9616241,666.802,5956.0
Kepler-739,1,3.32,11.0,12.53248465,1370.65,5601.0
TOI-2145,1,12.24020692,1805.26535176,10.261128,224.731,6206.0
WASP-71,1,13.22662,441.7837,2.90367,362.715,6050.0
Kepler-1459,1,1.36,2.42,62.8691611,455.479,4828.0
HD 75302,1,12.8,1716.2733978,4356.0,30.3288,5697.46
Kepler-1871,1,2.42172881,6.44,1.952700019,854.623,5741.0
HD 179079,1,,4195.3349724,14.479,69.7116,5646.0
MOA-2010-BLG-328L,1,2.99,9.2,,810.0,
HD 41004 A,1,13.2,807.25,963.0,36.69117,5310.0
Kepler-828,1,1.51,2.89,0.567857136,575.322,5039.0
Kepler-1368,1,1.65,3.36,0.675649486,1635.82,5906.0
HIP 116454,1,2.469,9.7,9.1004157,62.4491,5048.0
EPIC 212424622,1,2.17,5.35,18.0983,611.804,5782.33
TOI-4773,1,15.22179579,1687.66884117,1.7452851,492.888,6740.0
WASP-35,1,14.5717,225.6593,3.16158,202.218,5990.0
GJ 900 A,1,12.4,3496.112477,,20.8065,3976.0
CoRoT-29,1,10.0881,270.1555,2.85057,806.507,5260.0
Kepler-1168,1,2.5,6.8,55.8226539,752.666,5157.0
Kepler-1962,1,1.21463929,1.95,7.991459846,866.826,5700.0
GJ 508.2,1,,587.98255295,5300.0,16.6374,3720.0
HD 24064,1,12.3,4096.8287,535.59998,300.247,4052.0
OGLE-2016-BLG-1598L,1,13.6,120.77479466,,5910.0,
HD 86728,1,3.03,9.43,31.1515,14.9202,5610.0
TOI-1846,1,1.792,3.87,3.9306737,47.2496,3568.0
HIP 54515,1,12.2,5625.5628039,33000.0,82.8101,8100.0
KMT-2017-BLG-1038L,1,13.4,640.0,,6000.0,
K2-388,1,3.9,14.5,6.33932,290.495,5310.0
HD 1502,1,13.2,874.0325,428.5,190.953,4947.0
GJ 393,1,1.17,1.71,7.02679,7.03149,3579.0
K2-159,1,2.26,5.73,12.42205,170.998,5425.0
Kepler-1719,1,3.95000623,14.8,6.149559975,905.406,5687.0
Kepler-592,1,2.39,6.3,2.820192408,1153.13,5913.0
Kepler-1791,1,3.12103321,9.91,7.720860004,602.218,5887.0
K2-390,1,4.662,19.6,3.312792,456.122,5558.0
KMT-2021-BLG-1689L,1,7.71,46.0,,7200.0,4570.0
WASP-164,1,12.643752,676.9779,1.7771255,327.506,5806.0
WASP-106,1,12.10569916,613.40882551,9.28969,352.181,6002.0
HD 112570,1,13.1,1086.97315194,2615.0,101.166,4750.0
HD 149026,1,8.29466,120.7754,2.87589,75.8643,6179.0
TrES-2,1,15.24424,473.5667,2.47063,215.32,5850.0
NGC 2682 Sand 1429,1,13.4,572.0911326,77.48,852.793,6000.0
Kepler-1344,1,1.84,4.04,4.7683049,853.959,5981.0
HD 11112,1,12.6,2598.56505563,17244.90764,44.3804,5905.64
Kepler-1677,1,2.70216183,7.76,22.064,735.369,6013.72
Kepler-1977,1,1.66,3.39,4.53702121,592.711,4805.0
K2-57,1,2.30905002,5.94,9.0073,264.213,4413.0
WASP-25,1,13.80946422,179.25522155,3.7648337,211.416,5697.0
HIP 74890,1,13.3,762.792,822.3,78.6562,4850.0
Kepler-912,1,2.8,8.25,2.534756273,2004.72,5998.0
Kepler-1504,1,2.13,5.18,82.304003,2435.94,5393.0
TOI-1298,1,9.65807033,99.0,4.537143,319.036,5752.0
HD 18015,1,13.1,1048.8337431,2278.0,123.801,5603.0
Kepler-1196,1,2.23,5.6,66.1849031,922.333,5756.0
Kepler-1700,1,2.90129941,8.76,234.239,717.597,6031.0
Kepler-1748,1,2.71275017,7.81,5.823520184,1083.28,5774.0
Kepler-1155,1,2.03,4.78,33.469743,1128.72,5842.0
Kepler-919,1,2.25,5.69,11.04603384,1119.87,6113.0
CHXR 73,1,12.3,3994.486,,190.374,3099.0
Kepler-1872,1,2.38421141,6.28,3.825910091,840.182,5223.0
Kepler-1529,1,2.1,5.06,5.33905686,661.014,5048.0
Kepler-1195,1,2.08,4.98,8.49642241,918.566,4965.0
G 268-110,1,1.13,1.52,1.43263,,
HD 173416,1,13.4,585.12209729,322.03,132.184,4683.0
Kepler-1445,1,0.96,0.84,10.60052251,506.357,6150.0
CoRoT-10,1,10.87,874.0,13.2406,338.386,5075.0
K2-104,1,1.79,3.86,1.9741954,189.289,3712.0
AT2021ueyL,1,13.6,425.89006538,4168.69,1040.0,3680.0
Kepler-1367,1,0.92,0.721,1.574090272,401.484,4106.0
HIP 35173,1,3.61,12.7,41.516,33.1562,4881.0
OGLE-2018-BLG-0677L,1,1.82,3.96,,7580.0,
TOI-5726,1,2.554,7.05,5.491125215,108.848,5874.0
Kepler-1888,1,1.32578716,2.32,11.39169979,402.947,5557.0
TOI-1296,1,14.11645916,95.3,3.9443736,323.265,5567.0
Kepler-1394,1,1.39,2.51,3.93766373,640.409,6481.0
TOI-206,1,1.3,2.24,0.7363104,47.7465,3383.0
Kepler-1708,1,9.96,1462.0106722,737.1131,1666.69,6157.0
HATS-7,1,6.310667,38.1396,3.185315,240.707,4985.0
HD 98219,1,13.4,624.21812,433.8,113.704,4925.0
K2-132,1,14.5717,155.7367,9.1751,609.818,4840.0
Qatar-10,1,17.295487,233.92288,1.645321,559.068,6124.0
K2-127,1,8.37,52.9,3.588163,709.999,4575.0
Kepler-1726,1,2.50861954,6.84,18.39629936,390.552,5316.0
OGLE-2019-BLG-1492L,1,6.79,37.1,,5600.0,
Kepler-1539,1,2.7,7.75,133.3036741,748.326,5176.0
Kepler-872,1,1.99,4.62,2.578855068,879.683,5902.0
Kepler-1175,1,2.99,9.22,37.94563,1121.89,5453.0
HD 217958,1,14.2,166.54208527,2560.19774,61.7957,5930.64
KMT-2019-BLG-1552L,1,13.0,1287.20504835,,4600.0,
TOI-3364,1,12.22899794,530.77343969,5.8768918,277.899,5706.0
Kepler-1114,1,1.35,2.39,14.97435694,418.417,5374.0
MOA-2022-BLG-091L,1,13.0,1141.00398113,,4250.0,
K2-44,1,2.433,6.5,5.657,476.703,5912.0
WASP-108,1,15.13212395,283.50293904,2.67555212374,258.777,6783.0
HIP 109384,1,13.5,495.8148,499.48,58.9582,5180.0
Qatar-4,1,12.722215,1938.763,1.8053564,329.036,5215.0
K2-286,1,2.1,5.06,27.359,76.1486,3926.0
MXB 1658-298,1,12.0,7532.571,760.0,,
Kepler-1184,1,2.68,7.65,53.5991044,1157.84,5983.0
Kepler-1284,1,1.21,1.92,0.664073806,882.324,5123.0
TOI-2587 A,1,12.07207221,69.28659273,5.45664,373.675,5760.0
Kepler-1551,1,2.66,7.56,24.4973698,1463.72,6136.0
Kepler-1565,1,1.19,1.81,1.538188437,629.93,4940.0
Kepler-733,1,2.82,8.35,20.83424726,916.706,5418.0
Kepler-965,1,3.38,11.4,134.2527298,582.828,5886.0
BD+03 2562,1,12.7,2034.112,481.9,1070.63,4095.0
HD 137388,1,9.32,63.566,330.0,40.4841,5181.0
Gl 686,1,2.46,6.624,15.53,8.15728,3656.0
Kepler-1733,1,3.63582354,12.8,9.229579926,2080.51,6320.0
Kepler-1133,1,1.97,4.54,11.55562343,753.135,5569.0
Kepler-1079,1,1.63,3.29,13.24503188,591.098,5758.0
Gl 49,1,2.24,5.63,13.8508,9.8528,3805.0
Kepler-1639,1,2.58,7.18,9.878482,1031.31,6150.0
Kepler-1581,1,0.8,0.437,6.28385491,493.175,6022.0
Kepler-1985,1,2.27,5.77,3.42064689,,5370.0
WASP-70 A,1,13.047,187.512,3.7130203,222.355,5763.0
OGLE-2017-BLG-1375L,1,12.4,3585.0,,3930.0,
HAT-P-31,1,12.21781,721.4741,5.00542,344.05,6065.0
TOI-2207,1,11.1529358,203.41018048,8.001968,373.345,6101.0
Kepler-1570,1,1.07,1.24,26.548955,918.995,5550.0
Kepler-1110,1,2.66,7.56,9.69312032,726.828,4781.0
Kepler-874,1,3.94,14.7,40.0686727,1082.16,6020.0
K2-169,1,1.27328671,2.16,6.380803,235.867,5548.0
TOI-913,1,2.4528,6.59,11.098644,65.1769,4969.0
Kepler-497,1,6.04,30.4,3.573203671,1291.98,5834.0
HATS-25,1,14.12334,194.82979,4.2986432,471.158,5715.0
Kepler-1496,1,2.22,5.56,64.6588017,1307.66,6182.0
TOI-3486,1,10.5700688,99.16246298,2.21778105,154.715,4930.0
KMT-2023-BLG-2209L,1,13.9,254.2627256,,5570.0,
WASP-42,1,12.576498,167.49641,4.9816819,177.291,5315.0
K2-321,1,2.05124347,4.86,2.2979749,77.6888,3750.0
HD 10442,1,13.6,472.61321,1032.3,135.374,4912.0
TOI-2459,1,2.9531,9.03,19.104718,36.6113,4195.0
Kepler-1182,1,2.41,6.39,11.17394617,1545.39,5924.0
NGTS-5,1,12.733424,72.78307,3.3569866,306.779,4987.0
TOI-2154,1,16.28664896,292.40213444,3.8240801,296.46,6280.0
Kepler-1941,1,2.64976949,7.51,31.33510017,1494.39,6404.0
Kepler-898,1,1.49,2.83,5.8706191,484.891,4223.0
Kepler-1192,1,2.36,6.17,25.2034787,1304.19,5438.0
HD 221585,1,13.5,511.7063,1173.0,55.8535,5620.0
Kepler-878,1,1.93,4.38,25.9422033,791.625,5044.0
Kepler-660,1,2.57,7.13,9.27358194,568.431,4779.0
Kepler-662,1,2.18,5.39,21.67697486,815.637,4897.0
GJ 238,1,0.566,0.126,1.7446999,15.2142,3485.0
HIP 65891,1,12.8,1871.37366042,1079.55726,150.292,5000.0
K2-277,1,2.18575124,7.4,6.326768,113.123,5680.0
Kepler-1817,1,2.27349126,5.79,44.29919815,748.569,5316.0
Kepler-1893,1,1.70557445,3.55,4.179369926,1050.72,5633.0
Kepler-1237,1,2.86,8.55,84.5733226,1064.31,5472.0
Kepler-1032,1,1.87,4.16,3.290117953,673.01,4647.0
Kepler-905,1,1.41,2.57,5.082746517,529.268,5461.0
K2-335,1,2.21,5.52,12.283211,557.993,6222.0
NGTS-10,1,13.506845,687.14846,0.7668944,324.69865036,4600.0
FU Tau,1,12.2,5085.28,,133.4950466,2838.0
HIP 114933,1,13.4,616.58710958,1481.6,101.766,4823.0
WASP-10,1,12.106,1001.12,3.0927616,140.998,4675.0
WASP-46,1,13.159366,607.0553,1.43036763,375.31,5600.0
